	temp	m2	m4	g2	g4	e1	cv	corr
52	5.200000e-01	9.997087e-01	9.994302e-01	9.997037e-01	9.997037e-01	-1.999415e+00	1.192610e-02	8.496184e+02
53	5.300000e-01	9.996892e-01	9.993912e-01	9.996842e-01	9.996842e-01	-1.999370e+00	1.194042e-02	8.338239e+02
54	5.400000e-01	9.995429e-01	9.991062e-01	9.995351e-01	9.995350e-01	-1.999090e+00	1.702143e-02	6.777683e+02
55	5.500000e-01	9.994689e-01	9.989619e-01	9.994596e-01	9.994596e-01	-1.998933e+00	2.007231e-02	6.413344e+02
56	5.600000e-01	9.994246e-01	9.988735e-01	9.994152e-01	9.994152e-01	-1.998837e+00	1.985323e-02	6.160916e+02
57	5.700000e-01	9.993483e-01	9.987248e-01	9.993373e-01	9.993373e-01	-1.998691e+00	2.182813e-02	5.704124e+02
58	5.800000e-01	9.991529e-01	9.983423e-01	9.991387e-01	9.991389e-01	-1.998294e+00	2.721770e-02	5.027097e+02
59	5.900000e-01	9.990401e-01	9.981223e-01	9.990240e-01	9.990240e-01	-1.998068e+00	3.017703e-02	4.699974e+02
60	6.000000e-01	9.988840e-01	9.978180e-01	9.988648e-01	9.988651e-01	-1.997768e+00	3.397190e-02	4.330447e+02
61	6.100000e-01	9.986403e-01	9.973408e-01	9.986173e-01	9.986178e-01	-1.997267e+00	3.990934e-02	3.936822e+02
62	6.200000e-01	9.983676e-01	9.968079e-01	9.983403e-01	9.983401e-01	-1.996722e+00	4.621794e-02	3.564505e+02
63	6.300000e-01	9.980756e-01	9.962403e-01	9.980417e-01	9.980430e-01	-1.996155e+00	5.346562e-02	3.267063e+02
64	6.400000e-01	9.979100e-01	9.959172e-01	9.978730e-01	9.978743e-01	-1.995826e+00	5.641965e-02	3.150009e+02
65	6.500000e-01	9.978418e-01	9.957834e-01	9.978046e-01	9.978053e-01	-1.995680e+00	5.648376e-02	3.070443e+02
66	6.600000e-01	9.974582e-01	9.950365e-01	9.974191e-01	9.974168e-01	-1.994927e+00	6.471185e-02	2.809943e+02
67	6.700000e-01	9.969782e-01	9.940986e-01	9.969252e-01	9.969291e-01	-1.993966e+00	7.341751e-02	2.579220e+02
68	6.800000e-01	9.966686e-01	9.935002e-01	9.966103e-01	9.966085e-01	-1.993412e+00	7.878031e-02	2.424617e+02
69	6.900000e-01	9.961435e-01	9.924777e-01	9.960720e-01	9.960850e-01	-1.992344e+00	8.967095e-02	2.255110e+02
70	7.000000e-01	9.953579e-01	9.909518e-01	9.952739e-01	9.952766e-01	-1.990825e+00	1.050440e-01	2.044989e+02
71	7.100000e-01	9.952122e-01	9.906685e-01	9.951288e-01	9.951272e-01	-1.990521e+00	1.057592e-01	2.022833e+02
72	7.200000e-01	9.945268e-01	9.893414e-01	9.944200e-01	9.944301e-01	-1.989222e+00	1.179231e-01	1.869015e+02
73	7.300000e-01	9.939122e-01	9.881461e-01	9.937995e-01	9.938064e-01	-1.988000e+00	1.263917e-01	1.769895e+02
74	7.400000e-01	9.934909e-01	9.873298e-01	9.933704e-01	9.933792e-01	-1.987161e+00	1.325626e-01	1.718261e+02
75	7.500000e-01	9.922168e-01	9.848641e-01	9.920837e-01	9.920797e-01	-1.984674e+00	1.552936e-01	1.562121e+02
76	7.600000e-01	9.916588e-01	9.837801e-01	9.915059e-01	9.915154e-01	-1.983593e+00	1.594823e-01	1.503970e+02
77	7.700000e-01	9.909255e-01	9.823810e-01	9.907564e-01	9.907677e-01	-1.982285e+00	1.727970e-01	1.423392e+02
78	7.800000e-01	9.899274e-01	9.804570e-01	9.897304e-01	9.897523e-01	-1.980352e+00	1.856434e-01	1.343680e+02
79	7.900000e-01	9.888565e-01	9.784012e-01	9.886295e-01	9.886757e-01	-1.978403e+00	2.003802e-01	1.261384e+02
80	8.000000e-01	9.877007e-01	9.761780e-01	9.874615e-01	9.874892e-01	-1.976102e+00	2.195079e-01	1.205345e+02
81	8.100000e-01	9.863526e-01	9.735925e-01	9.860762e-01	9.861092e-01	-1.973542e+00	2.371111e-01	1.141431e+02
82	8.200000e-01	9.850607e-01	9.711362e-01	9.847462e-01	9.848190e-01	-1.971225e+00	2.530149e-01	1.072631e+02
83	8.300000e-01	9.836679e-01	9.684836e-01	9.833399e-01	9.833993e-01	-1.968618e+00	2.752177e-01	1.022286e+02
84	8.400000e-01	9.823098e-01	9.658838e-01	9.819443e-01	9.820026e-01	-1.966126e+00	2.889800e-01	9.763731e+01
85	8.500000e-01	9.806635e-01	9.627354e-01	9.802931e-01	9.803443e-01	-1.962898e+00	3.064889e-01	9.316944e+01
86	8.600000e-01	9.788768e-01	9.593559e-01	9.784291e-01	9.785176e-01	-1.959757e+00	3.258842e-01	8.824027e+01
87	8.700000e-01	9.770784e-01	9.559795e-01	9.765662e-01	9.767178e-01	-1.956492e+00	3.533569e-01	8.368754e+01
88	8.800000e-01	9.751832e-01	9.523669e-01	9.746336e-01	9.747677e-01	-1.952770e+00	3.722423e-01	8.082151e+01
