# Enhanced Quasi-3D Monte Carlo Simulation
# Timestamp: 20250719_003847
# Spin model: cube (8 states - cube vertices)
# Algorithm: wolff
# Theoretical Tc (8-state Potts): ~0.751
# Temperature range: 0.1-1.5 (optimized for critical region)
# Layer: 2/3
# System size: 24x24x3, Total sites: 1728
# Spin vectors: 8 cube vertices (±1,±1,±1)/√3
#
# Temperature          M^2          M^4          G^2          G^4       Energy           Cv         Corr
5.000000e-001 9.999954e-001 9.999908e-001 4.999977e-001 4.999977e-001 -3.999981e+000 7.893333e-004 6.042608e+004
5.100000e-001 9.999931e-001 9.999862e-001 4.999965e-001 4.999965e-001 -3.999972e+000 1.137454e-003 4.933763e+004
5.200000e-001 9.999649e-001 9.999299e-001 4.999824e-001 4.999824e-001 -3.999859e+000 5.509708e-003 2.191851e+004
5.300000e-001 9.999591e-001 9.999184e-001 4.999795e-001 4.999795e-001 -3.999836e+000 6.168305e-003 2.031164e+004
5.400000e-001 9.999644e-001 9.999290e-001 4.999822e-001 4.999822e-001 -3.999857e+000 5.175844e-003 2.177571e+004
5.500000e-001 9.999536e-001 9.999073e-001 4.999767e-001 4.999767e-001 -3.999814e+000 6.496641e-003 1.906041e+004
5.600000e-001 9.999133e-001 9.998271e-001 4.999566e-001 4.999566e-001 -3.999654e+000 1.160576e-002 1.388165e+004
5.700000e-001 9.999196e-001 9.998395e-001 4.999597e-001 4.999597e-001 -3.999678e+000 1.039468e-002 1.448550e+004
5.800000e-001 9.999261e-001 9.998525e-001 4.999630e-001 4.999630e-001 -3.999704e+000 9.244726e-003 1.510600e+004
5.900000e-001 9.999099e-001 9.998202e-001 4.999549e-001 4.999549e-001 -3.999639e+000 1.084959e-002 1.368323e+004
6.000000e-001 9.998923e-001 9.997851e-001 4.999461e-001 4.999461e-001 -3.999569e+000 1.248675e-002 1.251769e+004
6.100000e-001 9.998560e-001 9.997128e-001 4.999279e-001 4.999279e-001 -3.999423e+000 1.623335e-002 1.082072e+004
6.200000e-001 9.998937e-001 9.997880e-001 4.999468e-001 4.999468e-001 -3.999578e+000 1.217549e-002 1.236186e+004
6.300000e-001 9.998528e-001 9.997063e-001 4.999263e-001 4.999263e-001 -3.999410e+000 1.621928e-002 1.068294e+004
6.400000e-001 9.997562e-001 9.995136e-001 4.998779e-001 4.998779e-001 -3.999023e+000 2.467565e-002 8.334363e+003
6.500000e-001 9.996904e-001 9.993823e-001 4.998449e-001 4.998449e-001 -3.998759e+000 3.118930e-002 7.402047e+003
6.600000e-001 9.996784e-001 9.993585e-001 4.998389e-001 4.998389e-001 -3.998713e+000 3.348847e-002 7.381526e+003
6.700000e-001 9.996382e-001 9.992781e-001 4.998188e-001 4.998188e-001 -3.998552e+000 3.438910e-002 6.789833e+003
6.800000e-001 9.995596e-001 9.991216e-001 4.997794e-001 4.997794e-001 -3.998244e+000 4.164882e-002 6.102978e+003
6.900000e-001 9.995589e-001 9.991201e-001 4.997791e-001 4.997791e-001 -3.998238e+000 3.924198e-002 6.176533e+003
7.000000e-001 9.995663e-001 9.991347e-001 4.997828e-001 4.997828e-001 -3.998262e+000 3.593537e-002 6.222560e+003
7.100000e-001 9.994800e-001 9.989628e-001 4.997395e-001 4.997395e-001 -3.997924e+000 4.696139e-002 5.664401e+003
7.200000e-001 9.993980e-001 9.987995e-001 4.996986e-001 4.996984e-001 -3.997628e+000 5.282752e-002 5.077364e+003
7.300000e-001 9.993886e-001 9.987803e-001 4.996938e-001 4.996939e-001 -3.997558e+000 4.619132e-002 5.206361e+003
7.400000e-001 9.993997e-001 9.988024e-001 4.996993e-001 4.996994e-001 -3.997597e+000 4.423196e-002 5.268594e+003
7.500000e-001 9.993111e-001 9.986261e-001 4.996556e-001 4.996549e-001 -3.997267e+000 5.397981e-002 4.818313e+003
7.600000e-001 9.992582e-001 9.985204e-001 4.996286e-001 4.996284e-001 -3.997061e+000 5.443559e-002 4.648996e+003
7.700000e-001 9.993076e-001 9.986189e-001 4.996531e-001 4.996531e-001 -3.997230e+000 5.046855e-002 4.925351e+003
7.800000e-001 9.992588e-001 9.985215e-001 4.996287e-001 4.996288e-001 -3.997047e+000 4.967515e-002 4.674856e+003
7.900000e-001 9.993125e-001 9.986287e-001 4.996556e-001 4.996556e-001 -3.997258e+000 4.854953e-002 4.879025e+003
8.000000e-001 9.992468e-001 9.984975e-001 4.996227e-001 4.996227e-001 -3.996991e+000 4.844579e-002 4.656402e+003
8.100000e-001 9.993337e-001 9.986711e-001 4.996666e-001 4.996662e-001 -3.997355e+000 4.374149e-002 4.916996e+003
8.200000e-001 9.992923e-001 9.985885e-001 4.996462e-001 4.996455e-001 -3.997184e+000 4.436423e-002 4.747855e+003
8.300000e-001 9.993012e-001 9.986061e-001 4.996499e-001 4.996499e-001 -3.997232e+000 4.296409e-002 4.705424e+003
8.400000e-001 9.991684e-001 9.983415e-001 4.995833e-001 4.995833e-001 -3.996746e+000 4.943365e-002 4.249607e+003
8.500000e-001 9.990969e-001 9.981990e-001 4.995476e-001 4.995476e-001 -3.996398e+000 5.375101e-002 4.192824e+003
8.600000e-001 9.990769e-001 9.981591e-001 4.995375e-001 4.995375e-001 -3.996335e+000 5.438540e-002 4.111582e+003
8.700000e-001 9.989649e-001 9.979360e-001 4.994814e-001 4.994817e-001 -3.995916e+000 5.938428e-002 3.810609e+003
8.800000e-001 9.988214e-001 9.976498e-001 4.994095e-001 4.994105e-001 -3.995323e+000 6.429978e-002 3.641693e+003
8.900000e-001 9.986991e-001 9.974063e-001 4.993483e-001 4.993486e-001 -3.994831e+000 7.271385e-002 3.435449e+003
9.000000e-001 9.987056e-001 9.974192e-001 4.993525e-001 4.993523e-001 -3.994883e+000 6.961244e-002 3.405407e+003
9.100000e-001 9.985037e-001 9.970168e-001 4.992506e-001 4.992506e-001 -3.994081e+000 7.594200e-002 3.152466e+003
