	temp	m2	m4	g2	g4	e1	cv	corr
67	6.700000e-01	9.970164e-01	9.940758e-01	9.970032e-01	9.970063e-01	-1.994124e+00	7.286977e-02	1.017123e+03
68	6.800000e-01	9.964770e-01	9.930070e-01	9.964613e-01	9.964612e-01	-1.993110e+00	8.269767e-02	9.266939e+02
69	6.900000e-01	9.961375e-01	9.923356e-01	9.961190e-01	9.961195e-01	-1.992451e+00	8.956345e-02	8.803974e+02
70	7.000000e-01	9.956918e-01	9.914521e-01	9.956703e-01	9.956736e-01	-1.991574e+00	9.569649e-02	8.332825e+02
71	7.100000e-01	9.949621e-01	9.900092e-01	9.949374e-01	9.949386e-01	-1.990187e+00	1.092437e-01	7.693151e+02
72	7.200000e-01	9.945467e-01	9.891870e-01	9.945221e-01	9.945217e-01	-1.989370e+00	1.141943e-01	7.358213e+02
73	7.300000e-01	9.939005e-01	9.879117e-01	9.938724e-01	9.938719e-01	-1.988159e+00	1.255948e-01	6.912296e+02
74	7.400000e-01	9.931368e-01	9.864052e-01	9.931085e-01	9.931060e-01	-1.986714e+00	1.389602e-01	6.483078e+02
75	7.500000e-01	9.925172e-01	9.851811e-01	9.924821e-01	9.924823e-01	-1.985498e+00	1.462095e-01	6.208653e+02
76	7.600000e-01	9.915881e-01	9.833502e-01	9.915467e-01	9.915502e-01	-1.983720e+00	1.611983e-01	5.853676e+02
77	7.700000e-01	9.907129e-01	9.816280e-01	9.906696e-01	9.906717e-01	-1.982104e+00	1.732336e-01	5.514372e+02
78	7.800000e-01	9.896174e-01	9.794717e-01	9.895670e-01	9.895723e-01	-1.980027e+00	1.875283e-01	5.178474e+02
79	7.900000e-01	9.885535e-01	9.773830e-01	9.885025e-01	9.884947e-01	-1.978070e+00	2.020053e-01	4.891620e+02
80	8.000000e-01	9.875859e-01	9.754869e-01	9.875212e-01	9.875262e-01	-1.976246e+00	2.170631e-01	4.669950e+02
81	8.100000e-01	9.862678e-01	9.729043e-01	9.862078e-01	9.862038e-01	-1.973798e+00	2.355383e-01	4.404352e+02
82	8.200000e-01	9.851410e-01	9.706992e-01	9.850684e-01	9.850684e-01	-1.971741e+00	2.464971e-01	4.205823e+02
83	8.300000e-01	9.836798e-01	9.678446e-01	9.835875e-01	9.836007e-01	-1.969032e+00	2.637493e-01	3.979993e+02
84	8.400000e-01	9.821026e-01	9.647740e-01	9.820069e-01	9.820097e-01	-1.966092e+00	2.950617e-01	3.800392e+02
85	8.500000e-01	9.804673e-01	9.615855e-01	9.803665e-01	9.803595e-01	-1.963121e+00	3.068935e-01	3.605550e+02
86	8.600000e-01	9.786427e-01	9.580386e-01	9.785424e-01	9.785389e-01	-1.959801e+00	3.280750e-01	3.437912e+02
87	8.700000e-01	9.770532e-01	9.549615e-01	9.769360e-01	9.769373e-01	-1.956958e+00	3.466687e-01	3.269898e+02
88	8.800000e-01	9.749892e-01	9.509615e-01	9.748652e-01	9.748447e-01	-1.953184e+00	3.646471e-01	3.110314e+02
89	8.900000e-01	9.726747e-01	9.464979e-01	9.725081e-01	9.725160e-01	-1.949116e+00	3.952113e-01	2.943316e+02
90	9.000000e-01	9.702847e-01	9.419041e-01	9.701206e-01	9.701199e-01	-1.944868e+00	4.282832e-01	2.775248e+02
91	9.100000e-01	9.679771e-01	9.374789e-01	9.678088e-01	9.678104e-01	-1.940899e+00	4.501912e-01	2.641808e+02
92	9.200000e-01	9.655582e-01	9.328295e-01	9.653567e-01	9.653539e-01	-1.936603e+00	4.635938e-01	2.542430e+02
93	9.300000e-01	9.627606e-01	9.275017e-01	9.625272e-01	9.625314e-01	-1.931708e+00	5.004472e-01	2.425021e+02
94	9.400000e-01	9.592382e-01	9.208096e-01	9.590027e-01	9.589930e-01	-1.925577e+00	5.467440e-01	2.278869e+02
95	9.500000e-01	9.566623e-01	9.159258e-01	9.563636e-01	9.563896e-01	-1.921314e+00	5.646986e-01	2.184330e+02
96	9.600000e-01	9.526549e-01	9.083633e-01	9.523690e-01	9.523772e-01	-1.914388e+00	6.087294e-01	2.056564e+02
97	9.700000e-01	9.494004e-01	9.022467e-01	9.490434e-01	9.490944e-01	-1.909086e+00	6.358329e-01	1.955892e+02
98	9.800000e-01	9.450663e-01	8.941366e-01	9.446640e-01	9.447088e-01	-1.901542e+00	6.892812e-01	1.865951e+02
99	9.900000e-01	9.410046e-01	8.865864e-01	9.405546e-01	9.406221e-01	-1.894908e+00	7.236626e-01	1.762413e+02
100	1.000000e+00	9.360601e-01	8.774254e-01	9.356338e-01	9.356448e-01	-1.886848e+00	7.737249e-01	1.668465e+02
101	1.010000e+00	9.317271e-01	8.694543e-01	9.312360e-01	9.312619e-01	-1.879823e+00	8.148227e-01	1.590407e+02
102	1.020000e+00	9.259777e-01	8.589318e-01	9.254418e-01	9.254817e-01	-1.870518e+00	8.758503e-01	1.498619e+02
103	1.030000e+00	9.200525e-01	8.482176e-01	9.194565e-01	9.194778e-01	-1.861420e+00	9.476250e-01	1.405610e+02
104	1.040000e+00	9.147616e-01	8.386423e-01	9.140416e-01	9.141646e-01	-1.852766e+00	9.867709e-01	1.342924e+02
105	1.050000e+00	9.086965e-01	8.277687e-01	9.079506e-01	9.080510e-01	-1.843231e+00	1.028676e+00	1.271905e+02
106	1.060000e+00	9.012828e-01	8.146985e-01	9.003107e-01	9.006598e-01	-1.831722e+00	1.146148e+00	1.198022e+02
107	1.070000e+00	8.931467e-01	8.003771e-01	8.920996e-01	8.924021e-01	-1.819870e+00	1.205090e+00	1.110210e+02
108	1.080000e+00	8.838173e-01	7.841786e-01	8.826173e-01	8.830417e-01	-1.806099e+00	1.296168e+00	1.029388e+02
109	1.090000e+00	8.763920e-01	7.714216e-01	8.750849e-01	8.754636e-01	-1.794939e+00	1.375854e+00	9.852795e+01
110	1.100000e+00	8.650978e-01	7.523355e-01	8.635949e-01	8.641862e-01	-1.779587e+00	1.483158e+00	8.992445e+01
111	1.110000e+00	8.531233e-01	7.323676e-01	8.513911e-01	8.521834e-01	-1.762422e+00	1.607952e+00	8.360131e+01
112	1.120000e+00	8.410941e-01	7.128525e-01	8.389678e-01	8.402776e-01	-1.746806e+00	1.743866e+00	7.642511e+01
113	1.130000e+00	8.279603e-01	6.917222e-01	8.255251e-01	8.270162e-01	-1.728670e+00	1.901742e+00	7.088183e+01
114	1.140000e+00	8.121519e-01	6.671659e-01	8.092390e-01	8.112969e-01	-1.708038e+00	2.108914e+00	6.471753e+01
115	1.150000e+00	7.949500e-01	6.409965e-01	7.914385e-01	7.942098e-01	-1.686908e+00	2.292570e+00	5.881739e+01
116	1.160000e+00	7.684294e-01	6.025269e-01	7.637435e-01	7.682988e-01	-1.655293e+00	2.755474e+00	5.100403e+01
117	1.170000e+00	7.478764e-01	5.741250e-01	7.424401e-01	7.483609e-01	-1.631483e+00	3.078201e+00	4.583607e+01
118	1.180000e+00	7.164936e-01	5.329501e-01	7.095517e-01	7.180583e-01	-1.596710e+00	3.655704e+00	3.989407e+01
119	1.190000e+00	6.856031e-01	4.937047e-01	6.768558e-01	6.884178e-01	-1.564026e+00	4.052134e+00	3.508000e+01
120	1.200000e+00	6.365203e-01	4.379697e-01	6.254153e-01	6.414203e-01	-1.512174e+00	5.291249e+00	2.948676e+01
121	1.210000e+00	5.712666e-01	3.700691e-01	5.562358e-01	5.803000e-01	-1.448526e+00	6.472132e+00	2.384529e+01
122	1.220000e+00	5.146201e-01	3.161974e-01	4.964755e-01	5.271719e-01	-1.395520e+00	7.248360e+00	2.018520e+01
123	1.230000e+00	4.173755e-01	2.307606e-01	3.938002e-01	4.355572e-01	-1.300560e+00	7.951439e+00	1.579401e+01
124	1.240000e+00	3.476004e-01	1.744101e-01	3.192419e-01	3.694091e-01	-1.231294e+00	7.643280e+00	1.324428e+01
125	1.250000e+00	2.719964e-01	1.191342e-01	2.396015e-01	2.978794e-01	-1.154894e+00	6.757959e+00	1.082452e+01
126	1.260000e+00	2.114723e-01	7.845906e-02	1.762929e-01	2.395490e-01	-1.088562e+00	5.383133e+00	9.050179e+00
127	1.270000e+00	1.656442e-01	5.280931e-02	1.285243e-01	1.924791e-01	-1.034696e+00	4.640676e+00	7.794879e+00
128	1.280000e+00	1.422524e-01	3.889478e-02	1.035901e-01	1.701119e-01	-1.008786e+00	3.618577e+00	7.068528e+00
129	1.290000e+00	1.120852e-01	2.559538e-02	7.505906e-02	1.380946e-01	-9.621950e-01	3.127699e+00	6.182201e+00
130	1.300000e+00	9.888093e-02	1.941786e-02	6.026776e-02	1.242921e-01	-9.436609e-01	2.535044e+00	5.740557e+00
131	1.310000e+00	8.374048e-02	1.383284e-02	4.745560e-02	1.074413e-01	-9.148828e-01	2.220936e+00	5.248547e+00
132	1.320000e+00	7.571391e-02	1.125378e-02	3.836805e-02	9.606595e-02	-8.946284e-01	2.012637e+00	5.039998e+00
133	1.330000e+00	6.597480e-02	8.352983e-03	3.037018e-02	8.379763e-02	-8.708251e-01	1.763496e+00	4.721051e+00
134	1.340000e+00	6.201344e-02	7.530848e-03	2.554768e-02	8.044100e-02	-8.605324e-01	1.756647e+00	4.564693e+00
135	1.350000e+00	5.513246e-02	5.793325e-03	2.148008e-02	6.903164e-02	-8.378606e-01	1.547209e+00	4.334296e+00
136	1.360000e+00	4.825797e-02	4.325703e-03	1.419568e-02	5.981947e-02	-8.133220e-01	1.397636e+00	4.103297e+00
137	1.370000e+00	4.697209e-02	4.115225e-03	1.626232e-02	5.852720e-02	-8.053929e-01	1.359446e+00	4.061942e+00
138	1.380000e+00	4.375648e-02	3.460468e-03	9.381509e-03	5.313924e-02	-7.916550e-01	1.192656e+00	3.953884e+00
139	1.390000e+00	4.075913e-02	2.987276e-03	1.060294e-02	4.967551e-02	-7.762499e-01	1.192578e+00	3.835895e+00
140	1.400000e+00	3.937230e-02	2.770626e-03	8.874245e-03	4.664944e-02	-7.709886e-01	1.149225e+00	3.771023e+00
141	1.410000e+00	3.723423e-02	2.528795e-03	9.259844e-03	4.416940e-02	-7.571590e-01	1.108931e+00	3.713400e+00
142	1.420000e+00	3.526133e-02	2.239847e-03	7.443542e-03	3.995410e-02	-7.449214e-01	1.102662e+00	3.647777e+00
143	1.430000e+00	3.428815e-02	2.072870e-03	6.912057e-03	3.864372e-02	-7.390715e-01	1.036858e+00	3.611687e+00
144	1.440000e+00	3.284550e-02	1.914203e-03	5.540625e-03	3.671693e-02	-7.272715e-01	1.083069e+00	3.531461e+00
145	1.450000e+00	3.091439e-02	1.663788e-03	5.729974e-03	3.223491e-02	-7.186075e-01	9.451622e-01	3.474129e+00
146	1.460000e+00	2.957012e-02	1.557034e-03	4.148021e-03	3.091883e-02	-7.000176e-01	9.835099e-01	3.444439e+00
147	1.470000e+00	2.824517e-02	1.391256e-03	2.778646e-03	2.878453e-02	-6.911588e-01	9.241455e-01	3.380513e+00
148	1.480000e+00	2.762693e-02	1.321123e-03	3.167526e-03	2.816856e-02	-6.834718e-01	8.563680e-01	3.375589e+00
149	1.490000e+00	2.664253e-02	1.236572e-03	2.247552e-03	2.625416e-02	-6.786205e-01	8.632563e-01	3.333195e+00
150	1.500000e+00	2.590653e-02	1.134949e-03	1.095078e-03	2.406092e-02	-6.667369e-01	8.339175e-01	3.329331e+00
151	1.510000e+00	2.465738e-02	1.043004e-03	1.449375e-03	2.334163e-02	-6.587419e-01	7.662921e-01	3.255510e+00
152	1.520000e+00	2.397568e-02	1.001083e-03	-8.859372e-05	2.147018e-02	-6.518948e-01	8.185635e-01	3.239655e+00
153	1.530000e+00	2.310555e-02	8.985912e-04	2.539375e-03	2.078096e-02	-6.447934e-01	7.305422e-01	3.185925e+00
154	1.540000e+00	2.296142e-02	9.068043e-04	2.134688e-03	1.900625e-02	-6.384497e-01	7.465935e-01	3.210731e+00
155	1.550000e+00	2.228006e-02	8.373485e-04	1.123047e-03	1.908561e-02	-6.316718e-01	6.993560e-01	3.178659e+00
156	1.560000e+00	2.154119e-02	7.969743e-04	-2.953114e-05	1.736302e-02	-6.225591e-01	7.146105e-01	3.164245e+00
157	1.570000e+00	2.118604e-02	7.663372e-04	6.155208e-04	1.536396e-02	-6.206310e-01	6.969927e-01	3.153374e+00
158	1.580000e+00	2.062572e-02	7.215544e-04	7.540887e-04	1.726271e-02	-6.119068e-01	6.956296e-01	3.110545e+00
159	1.590000e+00	2.033472e-02	7.006709e-04	1.111589e-03	1.460437e-02	-6.053025e-01	6.250474e-01	3.121748e+00
160	1.600000e+00	1.895354e-02	6.159830e-04	1.680833e-03	1.271279e-02	-5.939820e-01	5.965854e-01	2.991697e+00
161	1.610000e+00	1.948646e-02	6.547748e-04	1.432630e-03	1.476094e-02	-5.891627e-01	6.192720e-01	3.093385e+00
162	1.620000e+00	1.900082e-02	6.083896e-04	1.208385e-03	1.359053e-02	-5.831044e-01	6.114684e-01	3.087370e+00
163	1.630000e+00	1.813318e-02	5.524429e-04	2.625573e-03	1.198319e-02	-5.767914e-01	6.037010e-01	3.002823e+00
164	1.640000e+00	1.777301e-02	5.372066e-04	-2.540105e-04	1.083051e-02	-5.730013e-01	5.590162e-01	3.035259e+00
165	1.650000e+00	1.754637e-02	5.280692e-04	1.416276e-03	1.123507e-02	-5.666295e-01	6.357740e-01	2.961256e+00
166	1.660000e+00	1.726920e-02	5.216753e-04	2.034427e-03	1.107790e-02	-5.554123e-01	5.453715e-01	3.020323e+00
167	1.670000e+00	1.735294e-02	5.045061e-04	3.140104e-04	1.094246e-02	-5.557499e-01	5.175895e-01	3.045436e+00
168	1.680000e+00	1.607787e-02	4.300744e-04	7.156772e-04	9.978398e-03	-5.486220e-01	5.109957e-01	2.913326e+00
169	1.690000e+00	1.637196e-02	4.486422e-04	1.040286e-03	8.814519e-03	-5.421291e-01	5.138927e-01	2.986169e+00
170	1.700000e+00	1.575887e-02	4.265682e-04	1.211745e-03	7.057604e-03	-5.387467e-01	4.942488e-01	2.954897e+00
171	1.710000e+00	1.563531e-02	4.109175e-04	1.283984e-03	8.278997e-03	-5.281061e-01	4.674678e-01	2.964433e+00
172	1.720000e+00	1.543117e-02	4.005947e-04	1.482161e-03	8.430650e-03	-5.324735e-01	4.275953e-01	2.906220e+00
173	1.730000e+00	1.567311e-02	4.237389e-04	1.735287e-03	8.478372e-03	-5.309083e-01	4.758298e-01	2.932713e+00
174	1.740000e+00	1.570608e-02	4.110590e-04	1.724740e-03	8.369869e-03	-5.218550e-01	4.382083e-01	3.024918e+00
175	1.750000e+00	1.474578e-02	3.672040e-04	2.320130e-03	8.046537e-03	-5.127289e-01	4.332415e-01	2.903173e+00
176	1.760000e+00	1.472076e-02	3.696319e-04	-6.929427e-04	7.890260e-03	-5.112448e-01	4.445379e-01	2.938899e+00
177	1.770000e+00	1.434151e-02	3.414252e-04	2.181406e-03	6.583477e-03	-5.000075e-01	4.239216e-01	2.943487e+00
178	1.780000e+00	1.407027e-02	3.290357e-04	7.623959e-04	6.167513e-03	-5.000195e-01	4.308441e-01	2.896431e+00
179	1.790000e+00	1.394502e-02	3.289860e-04	1.054682e-05	6.068099e-03	-4.956255e-01	4.239752e-01	2.877088e+00
180	1.800000e+00	1.365110e-02	3.135817e-04	-8.293489e-04	5.532565e-03	-4.943037e-01	3.969916e-01	2.847089e+00
181	1.810000e+00	1.352068e-02	3.123433e-04	-7.049739e-04	5.504909e-03	-4.914051e-01	3.874725e-01	2.812899e+00
182	1.820000e+00	1.378803e-02	3.174437e-04	1.552656e-03	5.605182e-03	-4.883918e-01	3.956918e-01	2.913382e+00
183	1.830000e+00	1.325162e-02	2.879844e-04	1.666797e-03	6.050169e-03	-4.862712e-01	3.976996e-01	2.772144e+00
184	1.840000e+00	1.312605e-02	2.842201e-04	-6.030209e-04	3.387656e-03	-4.799168e-01	3.651357e-01	2.856562e+00
185	1.850000e+00	1.241893e-02	2.591960e-04	-2.149635e-03	3.732279e-03	-4.711919e-01	3.700656e-01	2.742779e+00
186	1.860000e+00	1.271041e-02	2.713731e-04	6.536530e-06	4.043958e-03	-4.714533e-01	3.550949e-01	2.812122e+00
187	1.870000e+00	1.255180e-02	2.654762e-04	-1.380469e-04	3.299792e-03	-4.678083e-01	3.506147e-01	2.794707e+00
188	1.880000e+00	1.280108e-02	2.705133e-04	-7.177344e-04	3.758359e-03	-4.649703e-01	3.469242e-01	2.853494e+00
189	1.890000e+00	1.261987e-02	2.654023e-04	1.300677e-03	5.184284e-03	-4.630282e-01	3.256151e-01	2.862015e+00
190	1.900000e+00	1.176880e-02	2.346999e-04	-2.001615e-03	3.470417e-03	-4.524957e-01	3.427502e-01	2.736312e+00
191	1.910000e+00	1.212029e-02	2.516746e-04	-2.309894e-05	3.912500e-03	-4.522978e-01	3.383361e-01	2.798920e+00
192	1.920000e+00	1.172092e-02	2.272197e-04	-1.438906e-03	4.400039e-03	-4.480923e-01	3.470858e-01	2.765585e+00
193	1.930000e+00	1.224141e-02	2.503024e-04	3.053125e-03	3.808112e-03	-4.509328e-01	3.153626e-01	2.829513e+00
194	1.940000e+00	1.163737e-02	2.249500e-04	1.224636e-03	3.673932e-03	-4.395551e-01	3.184122e-01	2.786568e+00
195	1.950000e+00	1.156369e-02	2.269507e-04	2.326120e-03	2.874219e-03	-4.442935e-01	3.239239e-01	2.804855e+00
196	1.960000e+00	1.124615e-02	2.099242e-04	-1.895365e-03	3.394427e-03	-4.362862e-01	2.990402e-01	2.722306e+00
197	1.970000e+00	1.146246e-02	2.230365e-04	1.549271e-03	5.090000e-03	-4.327408e-01	3.069654e-01	2.774472e+00
198	1.980000e+00	1.158438e-02	2.273648e-04	-6.164583e-04	2.281589e-03	-4.382581e-01	2.977304e-01	2.830842e+00
199	1.990000e+00	1.140772e-02	2.134188e-04	-9.551302e-04	2.853620e-03	-4.306150e-01	2.946230e-01	2.787364e+00
200	2.000000e+00	1.110831e-02	2.056448e-04	4.451043e-04	2.619687e-03	-4.255766e-01	3.161932e-01	2.793446e+00
